what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760602208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760678492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760679293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760712780
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393760718932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393760721003
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393760746626
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393760749843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393760763598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760764529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760813510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760813922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760814444
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393760823246
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393760837911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760859696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760891018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760893104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760895474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760898501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760902649
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1393760911745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393760913603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393760914051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1393760915123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1393760915461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393760918571
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1393760921875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760924871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760939539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760944305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760944632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760947186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760953549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393760966116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760972761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393760976129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393760982376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393760995028
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1393760998453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393761000389
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1393761001462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761001793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393761002932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761012897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761045230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761046469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761047857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761055605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761056074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761058472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761102467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761112185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761137612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393761149491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761150083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761163728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393761166863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393761175612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393761194673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393761196082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761197642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761198770
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1393761208188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393761209150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761211935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393761213482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393761215940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393761216286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393761216580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761221646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761239132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761239861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761244206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761251433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761264381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761265211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761273264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761279412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761280482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761281059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761281582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393761284849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761285861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761305854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761306658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761309152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761309492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761312156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393761315773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393761316542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761317224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761360570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761360894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761361821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761362270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761400406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761400966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761545527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761547706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393761555015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761555943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761558775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393761559248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761559847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393761560113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393761560386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761560888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393761562420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761563303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393761564228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761565752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393761566546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761567080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393761568596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761569246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393761570597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393761571381
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1393761577974
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1393761579254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393761580077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761588485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761706098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761707371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761725272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393761729489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762258948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762259748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762260512
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393762265204
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393762277276
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1393762282662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762283234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762283732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393762285611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762287491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762325393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393762333345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762333984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762337449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762340815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762369912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762370445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762371002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762371767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762374842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762375147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762375691
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1393762378621
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1393762378892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762380454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762381297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762409105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762409957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762411669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762423479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762425518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762451915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762478848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762480112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762499816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762508247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762510438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762512528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762523909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393762528181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762529627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762576911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393762580678
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1393762584736
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1393762585040
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1393762586465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762600804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762602116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762603189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762611498
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1393762615744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393762616101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393762619182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393762619844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762620222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762621068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762624712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393762628208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393762628806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393762630351
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1393762632770
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1393762633073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762634858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762635594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762636317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762636967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762640948
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1393762642594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762643368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762645459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762646669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762647542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762652880
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1393762658018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393762659075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393762659234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393762659391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762667057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393762677680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1393762678872
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1393762680866
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1393762681442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762682299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762687641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762706818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1393762713841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762714537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762729012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762733635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762734343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762734690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762735279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762735829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762797424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762797742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762798310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1393762802202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393762806501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1393762806645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762806997
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1393762810804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1393762811135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762812102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762814735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393762817024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393762817359
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1393762819401
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1393762819940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762820608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762833616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762834530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762864429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762864925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393762891112
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393762894000
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393762894026
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393762901041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1393762905126
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1393762909045
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1393762909477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393762910681
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393762914840
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393762928248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393762930166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393762930469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393762930773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1393762931305
