what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393926944269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393926949214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393926950030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393927033838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393927034455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393927034799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393927036714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393927038585
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1393927044142
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1393927049032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1393927050982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393927058303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1393927091447
